ID,Sales
5605,84.32688610273088
5606,143.0835310338729
5607,115.14694836881671
5608,108.5408985683068
5609,112.54197523060192
5610,122.91085695223052
5611,106.70312186683627
5612,108.78563499426882
5613,113.09456495316012
5614,107.0505900721883
5615,97.38325449730183
5616,98.40551409680266
5617,108.363712728736
5618,96.61121759355716
5619,81.76525415966998
5620,130.7102086755018
5621,128.1341232779004
5622,118.98022990402538
5623,135.53145930188538
5624,117.87766451296096
5625,108.26844510384285
5626,120.224996469133
5627,101.24221262522863
5628,98.84002720094479
5629,91.884210012127
5630,92.54088828456881
5631,94.82270443780264
5632,87.94970779291239
5633,92.39621579627108
5634,140.97811274015146
5635,114.37492007520662
5636,110.59404802326785
5637,103.73355681089748
5638,105.26992934068016
5639,88.11060048718966
5640,101.72515584779083
5641,116.3478862171051
5642,98.4657262964573
5643,93.76343636396498
5644,97.41865663237132
5645,96.03873003196321
5646,91.60477071416906
5647,100.14775000240765
5648,131.8156483333073
5649,107.35813983325627
5650,104.85032853550055
5651,112.42072540712775
5652,121.32473316158311
6535,174.40611664697795
6536,172.23947005327625
6537,156.9946425103445
6538,153.4509395629294
6539,130.4477803710225
6540,150.293115271823
6541,138.09887926795238
6542,133.46014116228508
6543,142.10231237872716
6544,129.12805653763633
6545,132.19154970013406
6546,124.09484864624096
6547,104.59608687058787
6548,182.66322778575045
6549,145.97987025090657
6550,151.78693196937147
6551,145.76017979305038
6552,153.49339996618903
6553,123.36305430356747
6554,133.48287926858438
6555,128.24685728355726
6556,125.75675764900006
6557,128.81644470662533
6558,121.70298313855051
6559,130.20713633977084
6560,111.3337929647383
6561,105.53866779437756
6562,164.528245969501
6563,176.13732759043708
6564,169.2740725523694
6565,180.7432957564681
6566,146.32620015102435
6567,138.2654395242852
6568,166.81770104682747
6569,111.2767118151004
6570,130.25982762919838
6571,128.17441702677053
6572,120.94326578567792
6573,120.4603897486606
6574,104.77735928166742
6575,114.72847419864749
6576,176.03449714389035
6577,146.9561014953042
6578,162.25140808979594
6579,139.4810520945222
6580,128.56046235851954
6581,101.36182725619113
6582,125.96160437006432
6583,138.21467937035578
6584,122.48552994577813
6585,128.49648495794295
6586,124.9733840209855
6587,118.643746487865
6588,104.54982995279036
6589,120.71430857782823
6590,171.11752796679795
6591,143.63013044229734
6592,154.21256142811546
6593,161.0134165450865
6594,169.22438111322563
7477,177.56915675543843
7478,169.25516967812655
7479,157.45432837473982
7480,153.40767368172195
7481,135.700430507981
7482,146.66536691679212
7483,128.28397407680694
7484,121.3400029370207
7485,122.40909115019646
7486,113.6797801707054
7487,119.79723860052565
7488,128.91371498816704
7489,102.12473567829699
7490,196.81961354334163
7491,154.07503116985953
7492,153.91575605269153
7493,149.62662600855742
7494,158.78398925646331
7495,129.98101753761742
7496,131.17389825349468
7497,121.93269917714407
7498,116.15556416866481
7499,113.48001398834062
7500,109.66658445887415
7501,118.38735602530876
7502,115.55208867617354
7503,102.5670984237369
7504,179.42365246981123
7505,182.74873282443627
7506,163.87397076674154
7507,176.91966547128715
7508,143.16110310252037
7509,139.92192289510734
7510,159.85032751533114
7511,103.00389979910764
7512,116.95279029505949
7513,109.63711529234706
7514,106.66146302659607
7515,108.42890305809699
7516,107.27622835174566
7517,110.52352767062303
7518,185.8533373161784
7519,151.70556521711978
7520,160.3019001677416
7521,140.36164431513106
7522,131.60083990313674
7523,104.13298612222567
7524,120.63939068586294
7525,128.56128368757663
7526,111.85821240304227
7527,112.23099908511387
7528,111.45957656421714
7529,108.52406206942317
7530,108.59773508864689
7531,115.42888946767278
7532,182.63486354283583
7533,148.81392768115245
7534,149.0509895251596
7535,154.08876289526512
7536,160.1151410554341
8235,114.1527510751123
8236,110.81177099206782
8237,80.20840358237365
8238,110.65876201719308
8239,94.04152404546215
8240,93.87517934924576
8241,72.9840090291401
8242,68.91019081560324
8243,68.77333430349174
8244,66.04383803722862
8245,77.98706374819561
8246,91.56782045559365
8247,64.04114757317225
8248,130.39675804285514
8249,105.39123198800472
8250,103.17837623404193
8251,99.40128675779782
8252,116.61018349936701
8253,93.2288431224342
8254,82.46546871898889
8255,72.85804134539285
8256,67.43517452742418
8257,67.11529895084922
8258,67.81299237035584
8259,80.17082233226213
8260,84.04151337484015
8261,55.98995976172266
8262,124.3986553098892
8263,140.77617831570475
8264,123.00149851128644
8265,116.84666540530166
8266,111.38845420364113
8267,103.16796647650656
8268,108.90555650434621
8269,85.34774423438576
8270,68.91930169806673
8271,67.28418769341204
8272,66.37533682133034
8273,73.91847843157292
8274,83.46712107743937
8275,67.31760373483264
8276,133.04263881787458
8277,109.72277184726956
8278,104.79221339107525
8279,97.05155153459442
8280,103.75108168795822
8281,79.88487275433805
8282,78.57154241288782
8283,77.95716859476198
8284,68.50066196250381
8285,70.15106713514061
8286,72.30433332380457
8287,77.58573846721235
8288,88.74218706798763
8289,74.81134871802476
8290,132.83064992597428
8291,111.39851342002295
8292,112.52955261287023
8293,122.76080508137403
8294,135.31092517125384
9177,135.47230958825148
9178,121.88377781467518
9179,68.08240364163942
9180,119.23732013571713
9181,73.17122949431187
9182,105.75995573433916
9183,106.67976069594633
9184,101.58404205940829
9185,98.99869196437226
9186,95.851100046273
9187,103.78928559872956
9188,72.17174948678634
9189,74.16882648320222
9190,146.63952930967855
9191,119.36236863508013
9192,110.05489771565877
9193,113.45337828329033
9194,127.47098721225352
9195,73.3322932195796
9196,99.33940051310168
9197,102.53041935421257
9198,98.17671850433484
9199,91.69574018617982
9200,92.75333462999967
9201,103.68133964620179
9202,66.79372171456392
9203,71.40151534107981
9204,133.7199849202174
9205,134.389441538163
9206,116.0669089666099
9207,129.15222650475175
9208,117.5791398038957
9209,75.33223717985399
9210,109.06832558420624
9211,112.17267889533842
9212,91.6431181495283
9213,87.72256164875542
9214,89.40415625634013
9215,94.85765297149331
9216,63.05985637971243
9217,84.05044094153351
9218,144.80194933792484
9219,119.4389817292447
9220,115.58480281079474
9221,105.97986954934558
9222,108.64693320530512
9223,61.89290397040379
9224,95.6104060545461
9225,107.424782929545
9226,93.0546931040121
9227,91.11304556551173
9228,94.15654717271556
9229,95.59427897529068
9230,65.26483710686333
9231,93.72285592264103
9232,135.97626524703082
9233,110.7428476473306
9234,105.18624664348941
9235,111.0230562281119
9236,123.9608080640621
10119,149.40106296541072
10120,145.38380479590842
10121,143.5061754179382
10122,151.2151111202046
10123,121.50440077772514
10124,139.57800512176075
10125,115.8319406677705
10126,114.54721975804048
10127,116.77279229917856
10128,111.10148168386189
10129,126.88958147099423
10130,123.19526495558812
10131,96.7072999998226
10132,170.87285082317808
10133,136.1503262400658
10134,137.63598524390645
10135,138.7148492092615
10136,160.22674925296946
10137,121.54533876270757
10138,122.50309350109804
10139,110.6075535190533
10140,104.56232182664422
10141,104.30931931927917
10142,105.43913843301466
10143,127.13203746662879
10144,108.30764248228098
10145,98.59286019868495
10146,159.5220617984536
10147,180.23598674871408
10148,160.79017314441614
10149,161.08578006651848
10150,138.20662896551107
10151,132.72912193292385
10152,164.87970939460547
10153,87.78239470506927
10154,104.62878363825844
10155,102.56901733145794
10156,102.64922712883177
10157,111.34217722215206
10158,102.03380967113179
10159,98.44436638260363
10160,164.40000274351317
10161,132.14035751456237
10162,129.69683018356105
10163,126.12121710659149
10164,131.31352921890618
10165,97.27445780267043
10166,111.02320924378913
10167,113.94991270192489
10168,102.20742601940904
10169,102.80677996234789
10170,106.48093620210742
10171,114.1007563024697
10172,106.42166545209477
10173,105.98739460052896
10174,161.23094935423762
10175,136.97622744920244
10176,140.94123554032723
10177,158.51482189105684
10178,174.34372354770179
11061,151.13251578468441
11062,151.5129602407484
11063,145.16168361137386
11064,156.6654389562787
11065,102.10683034847915
11066,138.8630190001128
11067,120.59740427390233
11068,121.18109304136347
11069,127.14971507134409
11070,117.81143231251855
11071,135.96685219672943
11072,104.15029097686448
11073,98.62819596342871
11074,177.16516806765455
11075,142.25450755816345
11076,145.90022032644208
11077,141.20670086367784
11078,166.07773706748276
11079,102.48721442319889
11080,125.6739398905083
11081,114.66962245096188
11082,110.71616541703656
11083,112.18708099649865
11084,111.44346480765529
11085,133.49669435926444
11086,90.60188733742442
11087,99.45546282948627
11088,165.64971749582634
11089,182.78308185816786
11090,162.26179663345874
11091,164.59647108516629
11092,143.20273469587016
11093,115.54143766952859
11094,168.11815642019164
11095,89.855497431674
11096,111.42076567789728
11097,113.48418349036368
11098,109.68592673015183
11099,121.09267502147617
11100,88.49912997208094
11101,102.6618825666316
11102,171.5926216064166
11103,140.0051881424484
11104,140.4001175446142
11105,131.8743211040353
11106,141.20803772877272
11107,85.95692757619511
11108,117.63920403590157
11109,121.4806907392803
11110,110.8962992345503
11111,113.6571809993495
11112,115.14282312672417
11113,124.90627507057505
11114,93.02012243574468
11115,108.41868743531626
11116,173.6987199456675
11117,144.01260523289636
11118,147.3716979429754
11119,158.95250940218654
11120,180.58643877699012
12003,164.03793644967132
12004,147.8686782944769
12005,99.73697253533638
12006,146.59730790804971
12007,94.59232727513285
12008,129.5660005597044
12009,123.27593973396938
12010,119.97783660248464
12011,115.87163501217647
12012,113.60111308230232
12013,123.06421860823994
12014,91.95676545231413
12015,92.10995800685677
12016,187.57614016450538
12017,145.71813928010832
12018,138.07555006569427
12019,142.53268746466034
12020,155.35084758856073
12021,91.23433429549658
12022,116.71361337576772
12023,116.69273243642616
12024,112.65126753679027
12025,106.8584715942206
12026,107.90090549455464
12027,124.72846176061776
12028,82.11186571651582
12029,92.28569768860295
12030,169.53348747925668
12031,176.57429954396008
12032,154.82249711397128
12033,166.65082853702867
12034,136.79058863911476
12035,99.35397597935827
12036,140.46123880060614
12037,95.9299750602271
12038,113.00799733514833
12039,102.23805699236677
12040,104.93120108048335
12041,111.11252352640183
12042,77.53467122006234
12043,99.37147043208746
12044,176.10769417847283
12045,141.82439071639408
12046,141.86031023482786
12047,132.38380769389389
12048,129.33230867404598
12049,75.14330520837916
12050,111.45335574688049
12051,123.28316534176393
12052,107.64971530824624
12053,104.66610528193439
12054,109.60586141024442
12055,111.3723133995305
12056,77.62924400951619
12057,107.00935147614837
12058,171.4047839819976
12059,142.11297682310052
12060,139.207657440002
12061,152.788455130332
12062,165.68161520949758
12761,103.83839881266087
12762,93.30025946302584
12763,69.70133355696527
12764,96.19961536319838
12765,66.85887991827258
12766,82.46904268337968
12767,79.95513291508624
12768,76.08503341631786
12769,76.48731249514867
12770,75.99950210300514
12771,82.33228783022243
12772,63.985742795947004
12773,57.54605560322119
12774,111.12274990085105
12775,90.07457337743605
12776,83.81587341972617
12777,89.46627622492335
12778,100.6648866879105
12779,64.3968994632045
12780,75.06508881720579
12781,74.92634985946754
12782,73.16579314702298
12783,70.27058934074832
12784,73.04768894950085
12785,80.81625206648438
12786,59.528863884786155
12787,55.48910829667173
12788,101.0268352070767
12789,105.9792434648217
12790,96.73157554893999
12791,100.14203220371576
12792,92.93154960540701
12793,69.09856646361318
12794,85.81671246917765
12795,84.5676231972445
12796,70.32679685114759
12797,68.73700725236274
12798,70.46084963446773
12799,74.95800355505133
12800,56.883511843521
12801,64.6168379592345
12802,109.16536321695224
12803,90.68129459480224
12804,88.35020935276923
12805,83.30037298654665
12806,84.95955419269265
12807,54.187583832978895
12808,71.35368015163144
12809,78.62804392734033
12810,69.66674502457903
12811,69.71715704341354
12812,73.48156989671381
12813,73.83603756303052
12814,56.73789659536451
12815,69.34712746342885
12816,102.96833103910798
12817,86.37456147826056
12818,84.09148619010644
12819,94.08101742645248
12820,106.90854784274485
13703,223.12508071553734
13704,205.3639229247602
13705,158.8490324988629
13706,213.6554452000952
13707,161.91492478199132
13708,193.34891607186162
13709,169.68702932277128
13710,164.41268577221226
13711,165.44827167811948
13712,159.97836441053744
13713,177.46034012780882
13714,158.94074147749433
13715,133.55191738808495
13716,259.0329394768974
13717,199.20950014514835
13718,191.08145556615716
13719,194.96231221719347
13720,224.40333777966782
13721,159.21506407903766
13722,175.25013099120775
13723,161.46324121678356
13724,155.0602808190482
13725,150.51390985382744
13726,151.13303016865663
13727,177.67056876630062
13728,139.89066175185886
13729,136.17105938718706
13730,238.93996185694306
13731,247.61812407085725
13732,217.7721347844432
13733,228.47548265264592
13734,194.80101694003926
13735,172.15123048250808
13736,216.505904019721
13737,132.8625275365573
13738,155.94672746444073
13739,144.34882842398056
13740,146.9282180508788
13741,158.41868010306501
13742,131.19295837377675
13743,145.70783161949075
13744,244.15074784848645
13745,192.85354802487672
13746,196.20550145930252
13747,180.11347063325024
13748,181.7754116479352
13749,126.31155285139583
13750,164.41896386533375
13751,173.23046415177942
13752,148.91814237594636
13753,149.1588191110461
13754,155.38991687048338
13755,159.87513312811427
13756,132.59026173768095
13757,158.26178814779303
13758,236.76953139971928
13759,193.7486757507575
13760,194.75319644416476
13761,209.91062612908144
13762,237.69406006800597
14645,245.00784737951565
14646,214.2307645852409
14647,173.06060254538
14648,198.49090482458627
14649,163.0946177565867
14650,188.68550617741286
14651,156.4938887967321
14652,152.51611839206493
14653,145.12116046954935
14654,146.11039554348037
14655,153.74474945500043
14656,154.22617557423223
14657,123.50915893097473
14658,248.62202666922332
14659,213.7476388601647
14660,192.88625592055354
14661,202.22841859342856
14662,202.87140028009617
14663,158.76933389285844
14664,165.37917071784295
14665,150.1577663724754
14666,153.32694271466102
14667,135.40017996281196
14668,140.9799633023282
14669,153.34094151999767
14670,145.91958519152516
14671,115.61566579143901
14672,243.3150484729206
14673,273.7715458065519
14674,232.14626730950707
14675,233.7435682942188
14676,192.84952582133258
14677,173.44244274861495
14678,197.69597708311167
14679,183.5879354621771
14680,145.70517844227933
14681,127.96848888281079
14682,136.20707517630836
14683,142.25617019520186
14684,134.54401138429844
14685,136.38023604316055
14686,243.6500536510821
14687,216.6383569101495
14688,206.06012815868561
14689,192.18447357500372
14690,172.92869049442092
14691,126.4569462043918
14692,149.53788588539572
14693,155.71441642127823
14694,143.89891350048777
14695,138.0108853881879
14696,144.13199068425104
14697,135.66576073496196
14698,133.2373648818359
14699,146.38679635779346
14700,239.52397483854767
14701,215.0023993265607
14702,200.33728960903431
14703,219.54602992847674
14704,234.5357626661852
15587,117.11520414082199
15588,96.33917026176883
15589,84.64967608701502
15590,86.1347327194487
15591,81.18669118649032
15592,84.85698859803139
15593,68.97738009661589
15594,71.79716753559524
15595,63.83300233431226
15596,68.70423222860936
15597,65.30417519115339
15598,74.37487584376478
15599,57.121685605746535
15600,103.40901891283578
15601,96.38717194725295
15602,82.21840083939524
15603,92.02172408214555
15604,83.64258670896979
15605,76.44968163483634
15606,73.39994117143125
15607,65.41712941929481
15608,71.12718082580122
15609,59.82031899287248
15610,66.82771025983241
15611,66.24170742876576
15612,72.13246816902137
15613,55.055898204873685
15614,105.12748584914851
15615,120.75707160201694
15616,97.61272107699685
15617,110.34376028421052
15618,83.76911707994799
15619,84.90869818502001
15620,88.24779186164135
15621,81.71226217781337
15622,69.81172005345425
15623,57.13868108211842
15624,64.61901917550956
15625,61.16323600005454
15626,65.52216403827587
15627,61.20889306071842
15628,99.9595381769425
15629,96.01561515207908
15630,85.92666307217436
15631,86.46468111790666
15632,71.361848875878
15633,61.677606014875664
15634,66.11719458435348
15635,66.81105955682007
15636,66.13929170324728
15637,59.718072094706834
15638,66.45873496675891
15639,58.14102348060805
15640,65.21946198538157
15641,65.91416311070017
15642,101.80884066579368
15643,97.98103702972057
15644,86.97211069316026
15645,97.26622030872997
15646,94.00691636307451
16529,129.07700166821093
16530,122.63586485345209
16531,123.57170774789176
16532,135.48546244755906
16533,110.86141208164952
16534,118.8280527539142
16535,102.23747216814132
16536,99.22185477098103
16537,99.41852677362168
16538,95.0379462463933
16539,111.53952697900297
16540,119.01587492624485
16541,88.42670942263479
16542,135.9228480677157
16543,110.78383214107848
16544,110.7083827046781
16545,111.36280679810163
16546,130.6933374393088
16547,113.66540231091763
16548,105.21248344766379
16549,93.2804660047268
16550,89.82725611688004
16551,87.84236033405423
16552,89.7427426982845
16553,108.34658799873752
16554,101.90633518306892
16555,86.22446896112841
16556,122.80454596415522
16557,133.56765145260096
16558,130.09992048986808
16559,146.23727656241178
16560,126.16899096826434
16561,131.17324763881666
16562,140.45931797210935
16563,74.59219536228117
16564,90.08869997842766
16565,90.9681413475773
16566,90.62229422400004
16567,99.56057293882759
16568,96.22856757728056
16569,89.84691452394637
16570,136.94093289040632
16571,111.56020441698664
16572,108.18661923393725
16573,105.14213764417883
16574,112.98031636071227
16575,95.29542695580153
16576,97.14469346986934
16577,98.11499937605046
16578,87.89280666798476
16579,88.6395141519537
16580,92.6434061377372
16581,102.4638273695394
16582,104.27847037238627
16583,94.87962892102269
16584,133.35589750601875
16585,114.41159291617338
16586,115.58491899308
16587,126.31869744203006
16588,142.53584102182168
17471,190.20552460413694
17472,167.72760707018938
17473,159.6601897975506
17474,155.94929127273093
17475,146.75029701325846
17476,156.47169625912576
17477,145.48748252471637
17478,143.06118861213545
17479,135.35140777573872
17480,130.64341629211174
17481,145.47455336832408
17482,161.5442790153506
17483,119.04018822552538
17484,198.07058685747003
17485,161.8283133096599
17486,157.06026062545865
17487,156.01118989156794
17488,163.86594001094
17489,157.27293222020865
17490,147.37148812250425
17491,142.64189577863704
17492,132.05830026703086
17493,121.6102479981588
17494,120.79335836251268
17495,138.52055771813076
17496,142.65474135021643
17497,108.37433313433776
17498,173.89457724707316
17499,188.22586689376573
17500,177.90811690860627
17501,193.36957810165467
17502,150.38172071440727
17503,149.640093547326
17504,167.69260293958405
17505,131.7828396536955
17506,124.62923717521534
17507,127.69242393015247
17508,124.61008768164747
17509,127.41679303757553
17510,128.52832398928993
17511,119.62484366394183
17512,198.76497104286614
17513,161.87821249031566
17514,153.3494584491631
17515,146.48537504575827
17516,141.19066523193968
17517,125.10230972567719
17518,134.54637546412457
17519,145.83762579079152
17520,125.38643248904054
17521,121.52743743635708
17522,120.56957028142091
17523,123.9445254558086
17524,130.57764944665706
17525,126.04687117408851
17526,183.44766559566727
17527,152.28807754391931
17528,148.1091202715556
17529,164.8702738491798
17530,171.0265289394255
18413,247.667393810568
18414,240.2533574999119
18415,171.24621868832844
18416,237.76794565799838
18417,183.72967651137378
18418,223.23709016801604
18419,182.28016547628147
18420,176.4698581293677
18421,177.67944887804188
18422,169.74481047956743
18423,185.67850753961898
18424,186.53064028180523
18425,153.0240251844092
18426,309.06312575705795
18427,232.54980550859227
18428,228.15164173244887
18429,231.08846553206052
18430,253.54048465199816
18431,183.73587742014925
18432,194.54934168576796
18433,173.2713053482821
18434,160.4375832549511
18435,157.27741056875482
18436,158.54427615831685
18437,184.6744175820021
18438,160.25408646206444
18439,151.0924602105871
18440,280.3558756002693
18441,295.84693816704765
18442,251.04053351982935
18443,264.70180700839387
18444,214.1762600926877
18445,198.3180141271585
18446,264.1668605638401
18447,131.48429869854527
18448,157.74250294307302
18449,154.0780301548363
18450,154.96254556350507
18451,162.69250834775903
18452,155.16340260095365
18453,155.31434630667962
18454,293.99996317425274
18455,224.9324662476772
18456,214.6809206012192
18457,208.73966490646274
18458,206.79274175435967
18459,147.82207663541737
18460,177.05095919159857
18461,181.55990126668428
18462,156.96054890781753
18463,154.76861480501958
18464,162.61718669614245
18465,169.84416252088408
18466,162.2415854632314
18467,165.5307634879779
18468,295.09463642417415
18469,229.58833621661398
18470,226.06141244727647
18471,248.35354938436336
18472,262.857348757953
19355,147.09715786304852
19356,134.6736385286072
19357,140.92476080310215
19358,144.7703292375043
19359,139.71860853087085
19360,126.84550239565249
19361,100.84738954370124
19362,99.7007312309126
19363,98.47585017580221
19364,102.1980489717219
19365,121.20697306036851
19366,154.18906943292765
19367,92.79675491617074
19368,155.246299554613
19369,122.43392796086381
19370,124.40936174762348
19371,133.1463263194675
19372,147.98372013204823
19373,149.21249864033803
19374,115.92155268286702
19375,96.96028262301942
19376,89.53905275132306
19377,88.56257868029996
19378,94.84317301365854
19379,113.51479407731115
19380,135.78020634395727
19381,80.9580952162796
19382,144.24019014722438
19383,153.4930122684105
19384,147.94181171291285
19385,169.31708079590115
19386,141.72700360018416
19387,153.39108285366106
19388,143.0163057584028
19389,94.6025456040745
19390,89.79944934783785
19391,96.10831868784767
19392,100.87052766191563
19393,110.4309194385217
19394,126.9329243036724
19395,97.52063512290357
19396,160.19606218110528
19397,126.1631833964955
19398,124.48776198834108
19399,127.89319060522222
19400,131.47214964757816
19401,121.96798401694977
19402,108.54063518557498
19403,101.69979175745117
19404,88.08440379711848
19405,90.44098516145203
19406,96.66937311007675
19407,107.13592569062672
19408,128.97421606831986
19409,100.05289630903553
19410,149.93251538240983
19411,124.48942596231839
19412,129.37638453468
19413,151.92905224317244
19414,162.73540974594806
20297,150.67586028531795
20298,133.62151204380856
20299,79.2113282539092
20300,117.65375242842025
20301,74.44435080402337
20302,101.92764821352706
20303,99.23847152143402
20304,92.38875934091202
20305,93.87564149915936
20306,92.43155008775355
20307,91.04759684570706
20308,71.1182963151285
20309,69.75964863379178
20310,166.22725753626582
20311,129.25708729112915
20312,121.24937731899674
20313,118.7237603745315
20314,118.92208992207402
20315,71.00093542946604
